district,school,county,grades,students,teachers,calworks,lunch,computer,expenditure,income,english,read,math
61846,Camino Union Elementary,EL DORADO,KK-08,548,32.20000076293945,7.6641998291015625,31.386899948120117,35,5685.63916015625,14.866999626159668,11.496350288391113,652.0999755859375,636.70001220703125
61945,Pioneer Union Elementary,el dorado,KK-08,586,26,7.508500099182129,37.88399887084961,78,5724.44189453125,12.394000053405762,0.8532423377037048,662,649.5999755859375
61960,Pollock Pines Elementary,El Dorado,KK-08,1068,51.66999816894531,12.827699661254883,36.79779815673828,129,5486.38232421875,14.760000228881836,0.18726591765880585,662.0999755859375,656.20001220703125
61952,Placerville Union Elementary,el dorado,KK-08,1354,66.56999969482422,12.038399696350098,36.484500885009766,263,5211.4853515625,15.166999816894531,2.437223196029663,666.4000244140625,661.29998779296875
61929,Mother Lode Union Elementary,el dorado,KK-08,1708,89,8.489500045776367,29.0398006439209,206,5133.009765625,15.166999816894531,2.2248244285583496,665.5,663.9000244140625
61879,Gold Oak Union Elementary,el dorado,KK-08,868,45,4.723499774932861,19.009199142456055,122,5118.13037109375,15.166999816894531,0,674.5999755859375,668
61838,Buckeye Union Elementary,EL DORADO,KK-08,3787,186.10000610351563,3.247999906539917,8.344300270080566,934,5119.123046875,19.117000579833984,0.2640612721443176,674.9000244140625,668.29998779296875
61887,Gold Trail Union Elementary,el dorado,KK-08,678,34.84000015258789,2.5074000358581543,15.929200172424316,47,5450.103515625,15.166999816894531,0.14749261736869812,677.5999755859375,665.70001220703125
61978,Rescue Union Elementary,el_dorado,KK-08,2987,154.1699981689453,2.0422000885009766,11.18179988861084,290,4825.2021484375,18.72599983215332,0.5021761059761047,676.0999755859375,670.5
61911,Latrobe Elementary,El Dorado,KK-08,145,9.300000190734863,6.206900119781494,0,27,5346.15625,19.117000579833984,0,670.5,677.29998779296875
